base,0,17.217350861,12.4338766767,0.0102,0.0,0.0,-0.575534441667,0.817777540933
CSE002,0,2.12318566313,0.70804170362,0.0102,0.0,0.0,0.764433215967,0.644702922536
CSE006,0,-2.27846542666,0.812875975299,0.0102,0.0,0.0,0.677898133742,0.735155847606
CSE003,0,-1.96858633408,-0.830909517411,0.0102,0.0,0.0,-0.70005069825,0.7140931451
