snackoverflow,0,29.1805150226,-20.4416705029,0.0102,0.0,0.0,0.994963484133,-0.100238042891
022,0,28.7341889959,-21.67257575,0.0102,0.0,0.0,-0.512782786965,0.858518382676
003,0,15.0434991177,-0.0928825586,0.0102,0.0,0.0,0.998550240983,0.053827653045
006,0,16.7922746763,0.278632859998,0.0102,0.0,0.0,0.0975620060375,0.995229448408
002,0,17.119987855,-4.07217595528,0.0102,0.0,0.0,-0.123516761665,0.992342486034
t1,0,15.3424203752,0.111456217265,0.0102,0.0,0.0,0.99326002051,-0.115907427094
